DATE,USD,JPY,CNY,SGD,MYR,HKD,PHP,IDR,AUD,VND
1/7/1963,30.9536,28.7161,4.3844,22.2163,7.2305,3.9966,0.622,2.1747,21.3751,0.1334
2/7/1963,31.0538,28.8932,4.3969,22.2936,7.2474,4.0085,0.6239,2.174,21.4774,0.1338
3/7/1963,31.1152,28.9391,4.4054,22.3122,7.2603,4.0154,0.6274,2.1627,21.5438,0.1341
7/7/1963,31.0815,28.9419,4.4306,22.3316,7.2778,4.0123,0.6293,2.1638,21.6425,0.134
8/7/1963,31.2838,29.077,4.4605,22.425,7.3115,4.04,0.6318,2.1748,21.7112,0.1349
9/7/1963,31.1613,29.0504,4.4576,22.4059,7.3102,4.0242,0.6307,2.1718,21.7505,0.1344
10/7/1963,31.3001,29.2727,4.4707,22.464,7.3324,4.0398,0.6334,2.178,21.7326,0.135
13/7/1963,31.2979,29.2848,4.4734,22.5382,7.3481,4.039,0.634,2.1744,21.7972,0.135
14/7/1963,31.4983,29.3858,4.4982,22.6194,7.379,4.0664,0.6362,2.1863,21.8266,0.1359
15/7/1963,31.5112,29.3919,4.5031,22.6683,7.392,4.0681,0.638,2.1763,22.039,0.1359
16/7/1963,31.6696,29.6014,4.5291,22.7626,7.424,4.0888,0.6406,2.1773,22.1257,0.1366
17/7/1963,31.7109,29.5791,4.5368,22.7883,7.4299,4.0916,0.6414,2.1684,22.1286,0.1368
20/7/1963,31.7889,29.6242,4.5499,22.8641,7.4588,4.1039,0.6442,2.1643,22.1835,0.1371
21/7/1963,31.7384,29.6059,4.5444,22.8538,7.4505,4.0984,0.6452,2.1603,22.3143,0.1369
22/7/1963,31.5762,29.5625,4.5292,22.8255,7.4276,4.0759,0.641,2.1586,22.5266,0.1362
23/7/1963,31.6385,29.5337,4.5184,22.8578,7.4439,4.0847,0.6412,2.1741,22.5906,0.1365
24/7/1963,31.7256,29.7854,4.5269,22.9146,7.4519,4.0925,0.643,2.1854,22.5397,0.1369
29/7/1963,31.5055,29.9731,4.4981,22.8642,7.4157,4.0675,0.6409,2.1748,22.5588,0.1359
30/7/1963,31.4145,29.9044,4.4924,22.8531,7.4062,4.0575,0.6409,2.1624,22.5281,0.1356
31/7/1963,31.2596,29.9611,4.4718,22.822,7.377,4.0347,0.6372,2.1519,22.5343,0.1349
3/8/1963,31.2288,29.4887,4.4769,22.7093,7.3709,4.0306,0.6363,2.147,22.2716,0.1348
4/8/1963,31.1381,29.3524,4.462,22.6393,7.3853,4.0188,0.6355,2.1385,22.1711,0.1344
5/8/1963,31.0224,29.3896,4.4566,22.6236,7.3731,4.0068,0.633,2.1388,22.2765,0.1339
6/8/1963,31.0442,29.4131,4.4731,22.6773,7.4125,4.0082,0.6336,2.1422,22.3357,0.134
7/8/1963,31.1598,29.5205,4.4792,22.743,7.4377,4.021,0.6359,2.1412,22.4744,0.1345
10/8/1963,31.1718,29.4719,4.476,22.7214,7.4325,4.0267,0.6361,2.14,22.3464,0.1345
11/8/1963,31.1116,29.33,4.4759,22.6585,7.4076,4.014,0.635,2.1261,22.2722,0.1343
13/8/1963,31.0493,29.1152,4.4832,22.6534,7.416,4.01,0.6356,2.1083,22.2739,0.134
14/8/1963,31.0575,29.0552,4.4749,22.6295,7.4034,4.0086,0.6367,2.102,22.1826,0.1341
17/8/1963,31.1322,29.2245,4.4881,22.7321,7.4371,4.0199,0.6404,2.1127,22.3537,0.1344
18/8/1963,31.1604,29.4851,4.5035,22.8039,7.4446,4.0219,0.642,2.1109,22.4897,0.1345
19/8/1963,31.183,29.5931,4.513,22.8584,7.4614,4.0274,0.6432,2.1136,22.5943,0.1346
20/8/1963,31.3779,29.5964,4.541,22.9095,7.5239,4.0517,0.646,2.1267,22.5118,0.1354
21/8/1963,31.4408,29.7741,4.5584,23.0113,7.5319,4.0579,0.6472,2.1356,22.6294,0.1357
24/8/1963,31.5529,29.8428,4.5662,23.02,7.5516,4.0757,0.6498,2.1465,22.6227,0.1362
25/8/1963,31.4825,29.7229,4.5615,22.9916,7.5473,4.0633,0.6494,2.1603,22.5951,0.1359
26/8/1963,31.3904,29.5118,4.5534,22.9535,7.5313,4.0527,0.6481,2.1524,22.5887,0.1355
27/8/1963,31.2631,29.5118,4.548,22.9013,7.4986,4.0356,0.644,2.1342,22.6232,0.1349
28/8/1963,31.2459,29.3229,4.5498,22.9052,7.4874,4.0333,0.6451,2.1356,22.7307,0.1349
31/8/1963,31.0874,29.4723,4.542,22.8899,7.4664,4.0133,0.6433,2.1384,22.8659,0.1341
1/9/1963,31.0172,29.3614,4.5472,22.8503,7.4753,4.0062,0.6413,2.1298,22.9332,0.1339
2/9/1963,31.2254,29.4638,4.5772,22.9471,7.5276,4.0319,0.6433,2.1332,22.9571,0.1348
3/9/1963,31.3424,29.5167,4.592,23.0022,7.569,4.0455,0.6463,2.1217,22.9265,0.1353
8/9/1963,31.404,29.5673,4.6012,22.9759,7.5412,4.0545,0.6464,2.1305,22.8653,0.1356
9/9/1963,31.3909,29.6497,4.5889,22.9059,7.5236,4.0545,0.6465,2.1272,22.6645,0.1355
10/9/1963,31.286,29.4944,4.5816,22.8897,7.5165,4.0402,0.6442,2.1155,22.7407,0.135
11/9/1963,31.3124,29.5117,4.5874,22.8997,7.5264,4.0421,0.6455,2.1091,22.7744,0.1351
14/9/1963,31.2879,29.5073,4.5836,22.906,7.5416,4.0382,0.6456,2.1091,22.7704,0.135
15/9/1963,31.2417,29.5804,4.6052,22.9396,7.55,4.0337,0.6461,2.109,22.7939,0.1348
16/9/1963,31.1783,29.6261,4.6087,22.9306,7.5501,4.0267,0.6454,2.1046,22.7906,0.1346
17/9/1963,31.1836,29.704,4.6121,22.9181,7.5309,4.0263,0.6441,2.107,22.6738,0.1346
18/9/1963,31.1301,29.7397,4.6117,22.9551,7.5434,4.0171,0.6435,2.1139,22.7642,0.1343
21/9/1963,31.0447,29.777,4.5976,22.9004,7.5502,4.0088,0.6418,2.1151,22.668,0.1339
